run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,ops_stage_4,pit_margin,365.25,16.0,-14.11770108867521
stage_c_forward,ops_stage_4,pit_margin,730.5,17.0,-14.788560444550063
stage_c_forward,ops_stage_4,pit_margin,1095.75,18.0,-15.078646834137237
stage_c_forward,ops_stage_4,pit_margin,1461.0,19.0,-15.272631279776986
stage_c_forward,ops_stage_4,pit_margin,1826.25,20.0,-15.41925038944703
stage_c_forward,recovery,pit_margin,365.25,21.0,16.38386231960938
stage_c_forward,recovery,pit_margin,730.5,22.0,25.28119617995161
stage_c_forward,recovery,pit_margin,1095.75,23.0,29.501700705448688
stage_c_forward,recovery,pit_margin,1461.0,24.0,32.260040793227276
stage_c_forward,recovery,pit_margin,1826.25,25.0,34.27323786076094
stage_c_forward,recovery,pit_margin,2191.5,26.0,35.83790222638695
stage_c_forward,recovery,pit_margin,2556.75,27.0,37.103476308097385
stage_c_forward,recovery,pit_margin,2922.0,28.0,38.153003544550195
stage_c_forward,recovery,pit_margin,3287.25,29.0,39.03525932822593
stage_c_forward,recovery,pit_margin,3652.5,30.0,39.781419281737925
stage_c_forward,recovery,pit_margin,4017.75,31.0,40.397235615449425
stage_c_forward,recovery,pit_margin,4383.0,32.0,40.91974696818031
stage_c_forward,recovery,pit_margin,4748.25,33.0,41.38390255706361
stage_c_forward,recovery,pit_margin,5113.5,34.0,41.79663664481046
stage_c_forward,recovery,pit_margin,5478.75,35.0,42.16360305005845
stage_c_forward,recovery,pit_margin,5844.0,36.0,42.4900386649504
stage_c_forward,recovery,pit_margin,6209.25,37.0,42.78052929895978
stage_c_forward,recovery,pit_margin,6574.5,38.0,43.03913221895104
stage_c_forward,recovery,pit_margin,6939.75,39.0,43.26937031998897
stage_c_forward,recovery,pit_margin,7305.0,40.0,43.4743733983804
stage_c_forward,recovery,pit_margin,7670.25,41.0,43.6569294910067
stage_c_forward,recovery,pit_margin,8035.5,42.0,43.819481304525
stage_c_forward,recovery,pit_margin,8400.75,43.0,43.96422983654151
stage_c_forward,recovery,pit_margin,8766.0,44.0,44.09312414150741
stage_c_forward,recovery,pit_margin,9131.25,45.0,44.20788374043776
stage_c_forward,recovery,pit_margin,9496.5,46.0,44.31005680907968
stage_c_forward,recovery,pit_margin,9861.75,47.0,44.40106018272541
stage_c_forward,recovery,pit_margin,10227.0,48.0,44.48202022365423
stage_c_forward,recovery,pit_margin,10592.25,49.0,44.55408745254416
stage_c_forward,recovery,pit_margin,10957.5,50.0,44.61827030374632
stage_c_forward,recovery,pit_margin,11322.75,51.0,44.67539854600328
stage_c_forward,recovery,pit_margin,11688.0,52.0,44.72626098285655
stage_c_forward,recovery,pit_margin,12053.25,53.0,44.771510162977
stage_c_forward,recovery,pit_margin,12418.5,54.0,44.81178756575463
stage_c_forward,recovery,pit_margin,12783.75,55.0,44.84764230114207
stage_c_forward,recovery,pit_margin,13149.0,56.0,44.87954938324456
stage_c_forward,recovery,pit_margin,13514.25,57.0,44.907951284404135
stage_c_forward,recovery,pit_margin,13879.5,58.0,44.93322229956898
