run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,recovery,pit_margin,14610.0,60.0,45.65084644429915
stage_c_forward,recovery,pit_margin,14975.25,61.0,45.67406645624405
stage_c_forward,recovery,pit_margin,15340.5,62.0,45.69487693450486
stage_c_forward,recovery,pit_margin,15705.75,63.0,45.71354421711132
stage_c_forward,recovery,pit_margin,16071.0,64.0,45.7302692577123
stage_c_forward,recovery,pit_margin,16436.25,65.0,45.74525265711277
stage_c_forward,recovery,pit_margin,16801.5,66.0,45.758690701492995
stage_c_forward,recovery,pit_margin,17166.75,67.0,45.770731333692964
stage_c_forward,recovery,pit_margin,17532.0,68.0,45.7815225984859
stage_c_forward,recovery,pit_margin,17897.25,69.0,45.7911948584449
stage_c_forward,recovery,pit_margin,18262.5,70.0,45.799870668447944
stage_c_forward,recovery,pit_margin,18627.75,71.0,45.80763683764557
stage_c_forward,recovery,pit_margin,18993.0,72.0,45.81460206767649
stage_c_forward,recovery,pit_margin,19358.25,73.0,45.820849706467655
stage_c_forward,recovery,pit_margin,19723.5,74.0,45.82644902853353
stage_c_forward,recovery,pit_margin,20088.75,75.0,45.83146656585021
stage_c_forward,recovery,pit_margin,20454.0,76.0,45.835963387941895
stage_c_forward,recovery,pit_margin,20819.25,77.0,45.83998884391365
stage_c_forward,recovery,pit_margin,21184.5,78.0,45.843601482572986
stage_c_forward,recovery,pit_margin,21549.75,79.0,45.84683443621599
stage_c_forward,recovery,pit_margin,21915.0,80.0,45.84973487948628
stage_c_forward,recovery,pit_margin,22280.25,81.0,45.85233539125576
stage_c_forward,recovery,pit_margin,22645.5,82.0,45.85466616873936
stage_c_forward,recovery,pit_margin,23010.75,83.0,45.85675809934896
stage_c_forward,recovery,pit_margin,23376.0,84.0,45.858627559905
stage_c_forward,recovery,pit_margin,23741.25,85.0,45.86030454934662
stage_c_forward,recovery,pit_margin,24106.5,86.0,45.861807866125794
stage_c_forward,recovery,pit_margin,24471.75,87.0,45.86315304773624
stage_c_forward,recovery,pit_margin,24837.0,88.0,45.864361374585386
stage_c_forward,recovery,pit_margin,25202.25,89.0,45.86544535628513
stage_c_forward,recovery,pit_margin,25567.5,90.0,45.86641254398606
stage_c_forward,recovery,pit_margin,25932.75,91.0,45.86727983038537
stage_c_forward,recovery,pit_margin,26298.0,92.0,45.868062251459754
stage_c_forward,recovery,pit_margin,26663.25,93.0,45.86876055060566
